track,hf,when,lat,lon,p_centre,p_env,depth,scale_km,fit_rms,grad_hpa_per_100km,vg_kt,vgeo_kt,wind_kt,gust_kt,wind_dist_km
389,1,2021-11-22 06,42.5,184.0,967.7,1009.8,42.0,410.0,2.37,10.239,65.1,141.4,49.2,70.2,145.0
390,1,2021-11-22 06,50.5,224.25,984.4,1010.7,26.3,420.0,2.13,6.415,45.6,77.6,42.8,59.7,472.0
388,0,2021-11-22 06,49.25,165.0,997.1,1013.7,16.5,700.0,0.77,2.798,27.4,34.5,31.6,44.1,483.0
389,1,2021-11-22 12,44.0,185.5,963.1,1009.6,46.4,410.0,2.68,11.294,68.8,151.7,47.7,68.5,140.0
390,1,2021-11-22 12,55.25,227.25,981.8,1010.3,28.5,610.0,1.89,5.184,41.6,58.9,43.5,70.5,390.0
389,1,2021-11-22 18,45.25,185.75,961.0,1008.9,47.9,420.0,2.81,11.366,69.2,149.4,47.2,63.4,242.0
390,1,2021-11-22 18,57.5,230.5,985.8,1010.9,25.1,560.0,1.98,4.801,37.9,53.1,29.7,50.6,351.0
389,1,2021-11-23 00,45.75,186.25,961.9,1008.2,46.3,430.0,3.05,10.808,67.3,140.8,46.5,67.5,257.0
390,1,2021-11-23 00,58.0,232.5,992.2,1011.0,18.8,210.0,2.75,8.185,41.6,90.1,20.5,42.9,485.0
389,1,2021-11-23 06,46.25,186.75,962.9,1008.0,45.2,420.0,3.03,10.76,66.4,139.0,45.0,63.4,204.0
389,1,2021-11-23 12,46.0,186.5,969.1,1008.2,39.1,420.0,2.66,9.338,60.6,121.2,44.5,60.2,253.0
392,0,2021-11-23 12,44.25,156.75,990.3,1008.2,17.9,400.0,1.21,4.412,35.9,59.0,39.9,63.2,221.0
389,1,2021-11-23 18,45.0,187.0,973.7,1007.6,33.9,400.0,2.41,8.427,56.0,111.2,40.7,57.1,145.0
392,0,2021-11-23 18,45.75,158.75,989.4,1007.5,18.1,370.0,1.51,4.835,37.1,63.0,35.9,51.6,116.0
389,1,2021-11-24 00,43.5,188.25,980.2,1006.7,26.6,430.0,1.99,6.213,47.0,84.2,37.8,54.0,268.0
393,0,2021-11-24 00,41.5,197.75,987.8,1003.1,15.3,850.0,1.49,2.581,28.9,36.3,37.6,52.8,475.0
392,0,2021-11-24 00,46.75,160.0,990.5,1007.7,17.2,360.0,1.58,4.73,36.0,60.6,33.2,46.6,223.0
394,0,2021-11-24 00,53.25,213.25,992.6,1008.1,15.5,580.0,1.49,2.963,26.8,34.5,28.0,42.9,486.0
393,0,2021-11-24 06,43.75,201.25,983.5,1002.7,19.3,610.0,1.91,3.609,34.6,48.7,37.1,51.4,389.0
389,1,2021-11-24 06,42.0,190.5,986.9,1006.7,19.8,460.0,1.53,4.394,38.0,61.3,37.9,56.2,352.0
394,0,2021-11-24 06,55.25,216.5,989.0,1008.1,19.2,650.0,1.52,3.424,30.3,38.9,31.0,42.7,455.0
393,0,2021-11-24 12,44.25,203.0,980.8,1002.5,21.7,500.0,2.37,4.59,39.3,61.4,38.1,51.5,172.0
394,0,2021-11-24 12,57.0,218.5,984.7,1007.3,22.6,670.0,1.5,3.944,33.8,43.9,37.0,49.8,204.0
393,0,2021-11-24 18,45.25,206.5,982.8,1002.8,20.1,500.0,2.14,4.245,36.8,55.8,40.2,56.5,145.0
395,0,2021-11-25 00,50.5,215.5,981.3,999.5,18.2,800.0,1.63,3.146,30.5,38.1,34.9,49.0,495.0
396,0,2021-11-25 00,50.25,157.5,992.1,1007.3,15.2,460.0,1.64,3.435,29.5,41.7,35.8,46.6,83.0
395,0,2021-11-25 06,53.0,219.75,980.4,1001.3,21.0,870.0,1.41,3.411,32.4,39.9,33.5,46.6,473.0
396,0,2021-11-25 06,50.75,155.0,992.3,1007.5,15.3,530.0,1.5,3.142,28.2,37.9,33.0,47.2,295.0
395,0,2021-11-25 12,57.0,224.0,980.4,1001.2,20.8,920.0,1.34,3.393,31.4,37.8,30.7,48.3,178.0
396,0,2021-11-25 12,51.25,152.5,993.0,1009.7,16.7,570.0,1.57,3.232,29.1,38.7,30.0,42.4,108.0
396,0,2021-11-25 18,51.25,149.75,992.8,1010.6,17.8,560.0,1.55,3.442,30.5,41.2,28.2,38.1,168.0
399,0,2021-11-26 00,42.75,193.5,993.1,1008.3,15.2,740.0,1.04,2.505,27.1,34.4,29.4,39.8,381.0
396,0,2021-11-26 00,50.5,147.5,993.3,1012.2,18.8,550.0,1.57,3.672,32.2,44.4,31.1,45.2,371.0
399,0,2021-11-26 06,43.75,195.0,989.7,1007.7,18.0,610.0,1.76,3.321,32.4,44.8,31.0,41.1,269.0
396,0,2021-11-26 06,49.25,145.5,992.5,1012.5,20.0,480.0,1.64,4.298,35.6,52.9,36.1,54.0,310.0
401,0,2021-11-26 06,42.75,203.0,994.0,1011.7,17.7,550.0,0.81,3.354,32.2,46.1,32.5,50.3,348.0
399,0,2021-11-26 12,45.0,195.75,983.0,1006.8,23.8,440.0,2.5,5.518,43.1,72.8,35.7,49.9,167.0
401,0,2021-11-26 12,44.5,205.5,990.3,1010.3,19.9,540.0,1.54,3.857,35.1,51.4,33.2,49.7,184.0
396,0,2021-11-26 12,47.5,145.25,995.9,1013.8,17.9,470.0,1.45,3.93,33.5,49.7,38.1,54.7,300.0
399,0,2021-11-26 18,45.0,196.5,980.6,1007.9,27.4,430.0,2.42,6.361,47.3,84.0,39.6,51.1,177.0
401,0,2021-11-26 18,45.5,207.5,989.6,1009.2,19.6,610.0,1.73,3.558,33.6,46.5,30.7,47.1,56.0
396,0,2021-11-26 18,46.0,145.25,998.8,1014.3,15.5,430.0,1.34,3.639,31.4,47.2,34.3,49.6,361.0
399,0,2021-11-27 00,44.75,198.75,981.1,1007.8,26.7,450.0,1.99,5.989,46.0,79.4,39.6,53.4,257.0
402,0,2021-11-27 00,45.75,172.0,985.2,1007.1,21.9,320.0,2.75,6.547,43.7,85.3,37.4,52.3,59.0
401,0,2021-11-27 00,46.75,209.25,988.8,1006.7,17.9,660.0,1.64,3.19,30.9,40.9,30.6,42.8,439.0
402,0,2021-11-27 06,47.25,175.5,983.1,1006.8,23.7,410.0,2.48,5.723,42.6,72.7,41.3,55.9,80.0
399,0,2021-11-27 06,44.5,200.25,984.9,1008.8,23.9,440.0,1.56,5.426,42.7,72.3,35.3,48.9,296.0
401,0,2021-11-27 06,47.75,210.25,989.3,1005.5,16.2,630.0,1.78,3.026,29.1,38.2,32.5,43.5,248.0
403,0,2021-11-27 06,50.0,218.0,989.8,1009.3,19.5,560.0,1.21,3.702,32.7,45.1,33.7,54.1,465.0
402,0,2021-11-27 12,49.25,177.75,981.4,1006.1,24.6,440.0,2.31,5.626,42.4,69.3,38.5,52.7,168.0
403,0,2021-11-27 12,51.75,220.0,987.4,1007.5,20.1,620.0,1.46,3.665,32.6,43.6,32.0,48.8,479.0
399,0,2021-11-27 12,43.5,202.5,989.7,1008.8,19.2,450.0,1.12,4.261,36.4,57.8,33.2,47.1,138.0
402,0,2021-11-27 18,51.25,176.25,976.3,1004.7,28.4,550.0,2.3,5.475,43.5,65.5,41.7,57.5,163.0
403,0,2021-11-27 18,53.75,222.75,984.7,1006.1,21.4,600.0,1.71,4.089,34.8,47.3,34.9,52.8,411.0
402,0,2021-11-28 00,51.5,173.0,972.2,1002.4,30.2,600.0,1.98,5.573,45.0,66.5,38.9,53.8,409.0
403,0,2021-11-28 00,56.0,225.75,983.8,1006.2,22.5,590.0,2.27,4.218,35.0,47.5,31.6,49.7,64.0
404,0,2021-11-28 00,43.0,180.0,985.9,1001.4,15.5,380.0,2.12,4.203,34.5,57.5,39.9,59.8,86.0
402,0,2021-11-28 06,50.25,171.5,973.0,999.8,26.8,650.0,1.56,4.733,40.8,57.4,37.7,55.4,338.0
404,0,2021-11-28 06,45.75,185.25,976.8,1001.3,24.5,480.0,3.05,5.302,42.7,69.1,40.3,64.8,116.0
404,0,2021-11-28 12,48.5,188.75,965.2,1000.6,35.4,460.0,4.02,7.816,54.5,97.4,46.2,62.0,83.0
404,0,2021-11-28 18,50.0,190.75,961.6,998.8,37.3,500.0,3.47,7.772,55.1,94.7,50.8,65.1,85.0
404,0,2021-11-29 00,50.75,193.75,959.2,998.4,39.2,480.0,3.1,8.412,57.3,101.4,44.8,63.3,85.0
404,0,2021-11-29 06,51.5,195.75,961.6,998.4,36.7,510.0,2.35,7.539,53.8,89.9,44.4,61.6,195.0
404,0,2021-11-29 12,52.0,199.5,965.4,997.9,32.5,530.0,2.06,6.522,48.8,77.2,43.0,63.1,111.0
404,0,2021-11-29 18,53.25,203.75,968.2,997.6,29.5,600.0,1.83,5.486,43.9,63.9,39.6,57.8,155.0
404,0,2021-11-30 00,54.75,207.25,971.0,997.0,26.0,730.0,1.35,4.477,38.7,51.2,36.2,54.8,369.0
407,0,2021-11-30 00,52.25,160.5,999.2,1015.1,15.9,440.0,1.63,3.691,30.4,43.6,32.5,47.7,196.0
404,0,2021-11-30 06,56.75,210.5,972.1,998.8,26.7,780.0,0.76,4.368,37.8,48.7,36.2,53.1,329.0
407,0,2021-11-30 06,53.5,164.5,997.9,1015.3,17.4,470.0,1.53,3.817,31.3,44.3,31.7,45.4,419.0
404,0,2021-11-30 12,58.0,212.5,972.9,999.4,26.5,810.0,1.01,4.318,37.4,47.5,36.8,51.1,319.0
407,0,2021-11-30 12,54.75,168.0,997.3,1015.9,18.6,450.0,1.5,4.236,33.3,48.4,34.1,46.3,493.0
407,0,2021-11-30 18,55.75,171.0,997.0,1016.0,19.0,460.0,1.35,4.247,33.4,48.0,38.3,53.6,121.0
407,0,2021-12-01 00,56.5,174.75,998.2,1017.2,19.0,450.0,0.93,4.269,33.2,47.8,39.0,57.3,200.0
407,0,2021-12-01 06,55.75,179.0,1000.4,1019.1,18.7,400.0,0.83,4.582,34.1,51.7,39.5,57.4,105.0
407,0,2021-12-01 12,55.5,182.75,1003.8,1020.8,17.0,370.0,0.65,4.491,33.0,50.9,38.9,56.3,124.0
412,1,2021-12-02 00,53.0,145.25,954.2,1000.3,46.1,620.0,2.95,8.264,60.1,96.6,47.3,69.4,122.0
412,1,2021-12-02 06,53.75,148.0,950.9,997.9,47.1,590.0,3.57,8.738,61.5,101.1,45.1,72.2,116.0
412,1,2021-12-02 12,55.5,150.75,956.0,998.0,42.1,620.0,3.16,7.725,56.4,87.5,45.0,68.3,278.0
412,1,2021-12-02 18,57.5,154.0,961.5,998.0,36.5,620.0,3.5,6.728,50.3,74.4,42.6,60.7,373.0
413,0,2021-12-03 00,58.0,214.5,1006.1,1029.1,23.1,580.0,0.62,4.262,34.7,46.9,31.1,46.5,215.0
413,0,2021-12-03 06,57.25,215.0,1009.5,1030.2,20.7,590.0,0.65,3.751,31.6,41.6,29.7,41.9,213.0
413,0,2021-12-03 12,56.75,215.75,1012.2,1029.4,17.2,580.0,0.64,3.139,27.3,35.0,29.4,41.7,159.0
414,0,2021-12-03 18,31.25,209.25,998.0,1014.5,16.5,510.0,2.11,3.461,36.8,62.3,41.7,55.9,48.0
414,0,2021-12-04 00,32.25,209.25,994.4,1012.1,17.7,730.0,0.88,2.979,35.7,52.1,36.8,53.4,182.0
415,0,2021-12-04 00,46.5,153.75,997.8,1014.9,17.1,750.0,0.72,2.802,28.6,36.1,36.6,48.7,497.0
414,0,2021-12-04 06,33.75,206.0,990.0,1013.8,23.8,660.0,1.32,4.131,43.6,69.4,41.4,61.0,69.0
415,0,2021-12-04 06,50.75,158.75,992.8,1012.6,19.8,780.0,0.93,3.234,31.0,39.0,35.4,49.0,438.0
416,0,2021-12-04 12,35.25,206.75,984.9,1012.4,27.4,600.0,2.22,5.025,48.0,81.3,46.7,69.9,120.0
415,0,2021-12-04 12,54.5,163.75,985.5,1011.1,25.6,800.0,1.25,4.087,36.6,46.9,37.2,50.8,486.0
415,0,2021-12-04 18,57.5,168.5,975.1,1007.4,32.3,720.0,1.28,5.316,43.4,58.8,35.9,50.6,491.0
416,0,2021-12-04 18,35.0,206.5,984.5,1011.7,27.2,590.0,2.42,5.079,48.3,82.6,45.0,65.2,141.0
416,0,2021-12-05 00,36.5,206.75,985.9,1011.7,25.8,600.0,1.89,4.788,45.8,75.1,44.2,63.3,177.0
416,0,2021-12-05 06,38.25,206.75,990.7,1015.5,24.8,590.0,1.58,4.631,43.7,69.8,40.8,56.4,295.0
416,0,2021-12-05 12,39.5,207.0,995.0,1017.2,22.3,510.0,1.58,4.592,41.2,67.4,36.8,50.8,371.0
416,0,2021-12-05 18,41.0,207.75,1002.4,1019.5,17.1,440.0,0.88,3.901,34.7,55.5,31.4,42.2,152.0
418,0,2021-12-06 12,56.25,198.75,982.8,1001.3,18.5,710.0,0.48,3.076,27.9,34.5,35.8,51.9,391.0
418,0,2021-12-06 18,55.75,201.5,979.2,1004.5,25.2,570.0,0.73,4.699,37.9,53.1,38.6,51.7,332.0
418,0,2021-12-07 00,57.5,205.5,977.6,1003.3,25.7,530.0,0.94,5.108,39.3,56.5,38.3,51.4,363.0
421,1,2021-12-08 00,42.0,160.5,1000.6,1022.0,21.4,410.0,1.18,5.12,40.9,71.4,37.7,60.2,87.0
421,1,2021-12-08 06,43.75,164.75,995.5,1020.2,24.8,410.0,0.99,5.953,44.9,80.3,40.1,61.5,171.0
421,1,2021-12-08 12,46.75,170.25,993.0,1017.8,24.7,410.0,1.09,5.968,44.1,76.5,42.3,59.7,261.0
421,1,2021-12-08 18,49.25,176.75,988.2,1014.2,26.0,430.0,1.18,6.049,44.4,74.5,40.8,62.0,257.0
422,0,2021-12-08 18,35.5,148.0,1004.0,1021.6,17.5,420.0,1.15,4.148,37.7,66.7,41.6,62.4,189.0
421,1,2021-12-09 00,52.25,182.75,984.3,1010.0,25.7,480.0,1.43,5.507,41.9,65.0,38.4,56.8,427.0
422,0,2021-12-09 00,34.75,147.0,1006.4,1023.5,17.1,400.0,1.0,4.214,37.8,69.0,44.0,66.2,83.0
421,1,2021-12-09 06,54.75,188.5,975.1,1005.6,30.6,490.0,2.26,6.598,47.4,75.4,37.7,55.3,456.0
422,0,2021-12-09 06,34.25,149.25,1006.2,1021.4,15.2,530.0,0.32,2.96,32.0,49.1,42.8,57.9,227.0
421,1,2021-12-09 12,56.75,193.25,962.8,1002.5,39.7,450.0,3.64,9.013,57.2,100.6,46.6,73.3,231.0
422,0,2021-12-09 12,34.25,150.75,1006.8,1022.3,15.5,570.0,0.45,2.834,31.5,47.0,40.0,57.6,299.0
421,1,2021-12-09 18,57.25,199.0,959.6,1000.9,41.3,510.0,2.86,8.476,56.7,94.1,52.4,81.1,160.0
422,0,2021-12-09 18,34.75,151.25,1005.7,1020.9,15.2,580.0,0.53,2.739,30.7,44.9,39.6,53.0,279.0
422,0,2021-12-10 00,35.5,153.25,1006.4,1021.5,15.2,660.0,0.36,2.564,29.7,41.2,36.7,49.0,487.0
422,0,2021-12-10 06,36.25,154.0,1003.7,1019.2,15.5,700.0,0.38,2.545,29.6,40.2,34.8,49.2,489.0
422,0,2021-12-10 12,38.25,156.0,1003.0,1019.8,16.8,690.0,0.29,2.778,30.8,41.9,37.2,50.5,490.0
422,0,2021-12-10 18,40.75,158.0,999.7,1019.0,19.3,610.0,0.67,3.424,34.3,49.0,38.1,54.7,432.0
422,0,2021-12-11 00,42.0,158.0,996.4,1018.4,22.0,560.0,0.96,4.147,38.3,57.8,39.2,51.5,491.0
422,0,2021-12-11 06,43.25,157.75,991.4,1015.1,23.7,530.0,1.48,4.687,40.9,63.8,35.1,48.9,454.0
423,0,2021-12-11 12,56.75,215.25,968.4,998.1,29.8,680.0,1.53,5.089,41.6,56.8,43.0,62.9,491.0
422,0,2021-12-11 12,43.75,158.25,988.0,1013.0,24.9,580.0,1.58,4.678,41.6,63.1,33.9,45.6,492.0
423,0,2021-12-11 18,55.5,218.5,969.3,998.3,29.0,680.0,2.4,4.974,41.2,56.3,39.1,55.0,499.0
422,0,2021-12-11 18,46.0,159.0,983.7,1010.1,26.4,600.0,1.39,4.895,42.6,63.5,34.6,48.0,403.0
423,0,2021-12-12 00,55.5,221.25,968.7,997.2,28.5,630.0,2.96,5.233,42.2,59.3,37.8,53.4,499.0
422,0,2021-12-12 00,46.75,160.25,979.7,1007.9,28.2,610.0,1.39,5.193,44.4,66.5,36.9,49.8,343.0
423,0,2021-12-12 06,56.0,222.25,968.6,998.6,30.0,600.0,3.07,5.606,43.8,63.1,31.8,46.8,306.0
422,0,2021-12-12 06,48.25,161.5,975.7,1005.0,29.2,660.0,1.17,5.137,44.3,64.3,39.3,55.3,418.0
423,0,2021-12-12 12,56.25,222.25,970.4,1001.9,31.5,560.0,3.1,6.092,45.9,68.4,36.4,53.4,95.0
422,0,2021-12-12 12,49.25,163.0,972.1,1002.4,30.3,670.0,1.43,5.323,45.4,65.6,41.8,62.2,390.0
422,0,2021-12-12 18,50.5,165.5,969.6,999.9,30.3,740.0,1.04,5.069,44.2,61.3,43.4,60.5,393.0
423,0,2021-12-12 18,56.25,221.5,975.8,1006.2,30.4,600.0,2.68,5.541,43.4,62.2,36.2,51.7,111.0
424,1,2021-12-13 00,55.75,166.25,965.4,1003.4,38.0,700.0,1.47,6.335,50.0,71.5,53.9,75.5,380.0
423,0,2021-12-13 00,56.0,220.5,982.3,1009.9,27.6,650.0,2.02,4.805,39.6,54.1,35.1,49.5,492.0
424,1,2021-12-13 06,56.25,164.75,962.6,998.6,36.0,580.0,2.78,6.722,49.8,75.4,51.0,76.5,223.0
423,0,2021-12-13 06,55.75,219.75,988.1,1012.5,24.4,650.0,1.58,4.253,36.0,48.0,32.4,44.7,477.0
424,1,2021-12-13 12,56.25,164.75,968.3,995.7,27.4,660.0,2.7,4.83,39.8,54.2,48.1,73.2,488.0
427,0,2021-12-13 12,49.25,156.25,973.0,992.4,19.5,1150.0,1.21,3.296,34.0,40.6,36.6,47.4,435.0
423,0,2021-12-13 12,55.0,219.25,995.1,1013.2,18.1,660.0,1.15,3.182,28.7,36.3,29.6,43.4,405.0
427,0,2021-12-13 18,50.0,158.0,968.7,991.2,22.4,1000.0,1.91,3.753,36.9,45.7,33.1,43.5,210.0
424,1,2021-12-13 18,56.75,165.0,970.1,994.1,24.1,730.0,2.25,4.097,35.5,45.7,45.8,66.5,493.0
427,0,2021-12-14 00,49.5,160.75,969.3,992.5,23.2,820.0,2.37,3.954,37.4,48.5,37.7,50.9,149.0
429,0,2021-12-14 00,54.25,200.75,990.4,1009.9,19.5,570.0,0.98,3.691,31.6,42.4,28.7,42.2,497.0
429,0,2021-12-14 06,54.0,206.5,986.5,1010.4,23.9,570.0,1.75,4.479,36.9,51.7,29.4,41.2,349.0
429,0,2021-12-14 12,53.5,212.0,981.9,1009.5,27.6,600.0,2.2,5.137,41.7,59.6,36.2,49.9,245.0
429,0,2021-12-14 18,52.75,217.25,978.6,1010.1,31.5,600.0,2.3,5.73,45.5,67.2,37.5,52.2,263.0
429,0,2021-12-15 00,52.25,220.25,978.9,1009.6,30.7,580.0,2.14,5.793,45.7,68.4,41.9,58.0,323.0
429,0,2021-12-15 06,49.75,223.75,982.1,1011.8,29.7,620.0,0.84,5.268,44.0,64.4,41.3,59.7,287.0
429,0,2021-12-15 12,48.5,226.5,986.9,1013.3,26.5,670.0,0.49,4.531,40.3,56.5,41.7,57.7,297.0
434,0,2021-12-15 12,56.5,145.25,992.5,1009.5,17.0,410.0,1.13,4.217,32.1,47.2,32.8,44.8,72.0
434,0,2021-12-15 18,56.25,146.0,991.6,1009.6,18.0,440.0,1.24,4.169,32.4,46.8,32.8,45.7,68.0
429,0,2021-12-15 18,47.0,229.0,992.2,1015.9,23.8,700.0,0.3,3.929,36.9,50.1,37.5,54.5,421.0
434,0,2021-12-16 00,56.0,146.75,989.3,1010.2,20.9,450.0,1.49,4.684,35.7,52.7,34.8,45.8,73.0
429,0,2021-12-16 00,46.0,231.0,997.0,1016.1,19.0,680.0,0.55,3.229,31.7,41.9,33.8,46.0,447.0
434,0,2021-12-16 06,56.0,148.0,987.2,1008.7,21.5,460.0,1.57,4.717,36.1,53.1,35.1,47.5,96.0
435,1,2021-12-16 06,35.25,165.25,998.9,1016.2,17.2,160.0,1.66,9.957,46.1,161.0,45.8,67.3,53.0
434,0,2021-12-16 12,56.0,149.25,985.9,1007.9,22.0,430.0,1.69,5.123,37.7,57.7,36.0,48.4,84.0
436,0,2021-12-16 12,50.0,169.25,986.1,1007.3,21.2,390.0,1.41,5.348,39.3,65.2,38.8,50.9,123.0
435,1,2021-12-16 12,36.25,168.75,996.9,1017.0,20.0,200.0,1.85,9.293,48.3,146.7,51.1,76.0,53.0
436,0,2021-12-16 18,53.0,171.5,979.0,1005.8,26.8,430.0,1.33,6.244,44.4,73.0,38.7,52.5,206.0
434,0,2021-12-16 18,56.5,151.0,985.2,1005.9,20.7,420.0,1.32,4.904,36.2,54.9,34.4,45.7,95.0
435,1,2021-12-16 18,36.5,171.75,994.9,1017.1,22.2,240.0,1.54,8.803,50.2,138.1,58.1,86.6,72.0
436,0,2021-12-17 00,55.0,172.0,970.2,1006.5,36.3,400.0,2.36,8.943,55.3,101.9,44.6,60.9,140.0
434,0,2021-12-17 00,57.5,151.5,986.4,1006.1,19.7,360.0,0.98,5.329,36.8,59.0,30.4,43.4,352.0
435,1,2021-12-17 00,35.75,175.5,1001.2,1019.7,18.5,360.0,0.92,4.972,40.5,79.4,48.8,72.0,201.0
436,0,2021-12-17 06,56.0,174.75,970.8,1007.6,36.8,440.0,2.31,8.38,54.2,94.3,42.6,63.6,170.0
435,1,2021-12-17 06,37.25,178.25,1001.5,1020.4,18.9,380.0,0.75,4.821,39.9,74.3,47.7,79.2,93.0
438,1,2021-12-17 12,41.75,152.25,971.9,1004.8,32.8,570.0,3.22,6.253,52.0,87.6,54.2,76.8,41.0
436,0,2021-12-17 12,57.5,178.0,972.9,1009.1,36.2,490.0,2.25,7.582,51.7,83.9,43.9,62.4,195.0
435,1,2021-12-17 12,36.25,181.25,1000.3,1021.9,21.5,400.0,0.56,5.25,43.3,82.9,42.5,63.9,367.0
438,1,2021-12-17 18,46.0,156.75,956.1,1001.5,45.4,430.0,4.83,10.511,66.0,136.4,48.7,73.4,39.0
439,0,2021-12-17 18,46.5,148.5,980.1,997.9,17.7,740.0,2.46,3.095,30.9,39.8,39.2,50.5,81.0
441,0,2021-12-17 18,54.5,221.75,1005.2,1021.8,16.6,510.0,0.64,3.208,27.6,36.8,27.3,37.6,244.0
438,1,2021-12-18 00,48.5,160.0,952.9,999.1,46.2,430.0,4.76,10.818,66.4,134.8,48.3,74.8,171.0
439,0,2021-12-18 00,47.5,150.0,979.3,996.3,17.0,660.0,2.7,3.084,29.9,39.0,41.4,63.5,63.0
443,0,2021-12-18 00,40.75,154.75,980.7,998.7,18.0,780.0,2.16,3.129,33.6,44.7,43.0,64.4,398.0
441,0,2021-12-18 00,55.0,222.25,1003.1,1021.4,18.3,440.0,0.64,4.007,31.7,45.6,30.3,43.3,255.0
438,1,2021-12-18 06,51.5,163.75,957.1,996.8,39.6,480.0,3.93,8.709,58.5,103.9,46.5,68.4,487.0
443,0,2021-12-18 06,43.5,159.0,973.3,996.3,23.0,650.0,2.92,4.223,39.7,57.3,42.2,62.7,496.0
439,0,2021-12-18 06,49.0,150.5,976.1,994.1,18.0,320.0,2.54,5.781,39.4,71.5,39.5,59.3,46.0
444,0,2021-12-18 06,50.75,230.0,1002.5,1021.7,19.2,500.0,1.3,4.038,33.9,48.7,36.9,58.6,88.0
441,0,2021-12-18 06,54.5,222.75,1003.4,1020.7,17.3,450.0,0.54,3.728,30.3,42.7,31.2,43.6,297.0
438,1,2021-12-18 12,55.0,167.0,962.6,998.6,35.9,540.0,3.1,7.12,51.4,81.1,43.4,63.3,98.0
443,0,2021-12-18 12,46.0,162.5,971.9,995.8,24.0,590.0,2.82,4.625,40.6,60.0,44.8,61.3,484.0
439,0,2021-12-18 12,49.5,149.5,972.9,997.3,24.4,230.0,2.15,10.541,52.1,129.4,45.9,64.6,61.0
444,0,2021-12-18 12,51.5,230.5,999.5,1020.6,21.1,550.0,1.23,4.052,34.5,48.3,33.3,45.6,91.0
443,0,2021-12-18 18,49.0,165.25,970.7,994.9,24.1,600.0,2.47,4.571,39.4,56.5,45.9,63.3,61.0
439,0,2021-12-18 18,49.0,150.0,974.5,998.5,24.0,230.0,1.86,10.266,51.3,126.9,45.4,66.8,61.0
444,0,2021-12-18 18,51.75,231.25,998.5,1018.9,20.4,550.0,1.39,3.937,33.7,46.8,29.9,41.8,492.0
443,0,2021-12-19 00,51.0,166.25,969.3,995.7,26.5,520.0,3.19,5.516,43.2,66.2,41.5,56.2,92.0
439,0,2021-12-19 00,48.75,151.75,979.2,999.6,20.4,280.0,1.77,7.198,43.8,89.4,42.3,62.3,132.0
443,0,2021-12-19 06,52.0,166.75,967.7,996.6,28.8,390.0,3.26,7.548,49.5,89.4,40.3,59.0,119.0
439,0,2021-12-19 06,48.75,154.0,982.1,999.7,17.5,300.0,1.64,5.834,38.9,72.4,39.7,56.9,192.0
443,0,2021-12-19 12,53.0,168.25,972.4,999.3,26.9,360.0,2.7,7.585,48.2,88.6,43.0,57.8,107.0
439,0,2021-12-19 12,49.5,156.25,986.4,1001.8,15.3,360.0,1.36,4.231,32.6,51.9,36.5,50.3,208.0
443,0,2021-12-19 18,54.25,170.5,979.3,1002.3,23.0,330.0,2.07,7.001,44.2,80.5,45.8,61.8,149.0
443,0,2021-12-20 00,55.5,173.0,989.5,1006.9,17.4,290.0,1.32,6.032,38.1,68.3,40.3,54.3,124.0
445,0,2021-12-20 12,40.75,229.0,1000.7,1017.7,17.0,680.0,0.98,2.939,31.1,42.0,32.5,47.8,484.0
446,1,2021-12-20 18,36.75,175.0,994.6,1011.5,16.9,710.0,1.11,2.871,32.4,44.8,33.2,50.6,332.0
445,0,2021-12-20 18,41.75,228.25,999.0,1018.7,19.7,570.0,1.57,3.761,35.8,52.7,35.4,45.1,111.0
446,1,2021-12-21 00,41.0,176.25,990.6,1013.6,23.0,640.0,1.55,4.059,39.3,57.7,39.2,52.9,50.0
445,0,2021-12-21 00,42.0,226.5,995.4,1017.9,22.5,480.0,2.01,4.801,40.9,67.0,39.8,59.7,152.0
446,1,2021-12-21 06,46.25,176.25,988.9,1015.6,26.7,650.0,1.0,4.62,41.4,59.7,40.1,56.1,276.0
445,0,2021-12-21 06,41.25,225.25,994.2,1019.0,24.8,500.0,1.83,5.094,43.5,72.1,39.5,55.7,216.0
446,1,2021-12-21 12,51.0,175.0,983.4,1016.1,32.7,570.0,1.75,6.171,48.1,74.1,42.4,60.3,472.0
445,0,2021-12-21 12,40.75,224.25,995.8,1017.7,21.8,500.0,1.54,4.51,40.0,64.5,37.5,52.5,270.0
446,1,2021-12-21 18,54.0,173.75,978.1,1016.2,38.1,550.0,2.26,7.321,53.0,84.5,48.5,68.0,305.0
448,0,2021-12-21 18,57.75,221.5,995.8,1018.8,23.0,410.0,0.75,5.615,39.5,62.0,36.1,47.2,146.0
445,0,2021-12-21 18,40.5,223.75,999.0,1017.4,18.4,500.0,1.0,3.806,35.4,54.7,35.2,49.7,325.0
446,1,2021-12-22 00,56.25,171.75,975.5,1016.0,40.5,540.0,2.43,7.906,55.1,88.7,45.9,67.1,217.0
448,0,2021-12-22 00,55.75,225.5,994.9,1016.7,21.8,460.0,0.66,4.787,36.5,54.1,36.4,49.4,291.0
446,1,2021-12-22 06,57.25,169.0,971.8,1014.6,42.8,470.0,2.73,9.231,58.8,102.4,50.9,77.6,322.0
448,0,2021-12-22 06,53.0,226.5,994.5,1015.8,21.3,570.0,0.59,3.967,33.8,46.4,36.3,51.5,253.0
446,1,2021-12-22 12,57.25,168.5,970.5,1012.6,42.1,440.0,3.46,9.63,59.4,106.9,49.5,71.1,369.0
