track,when,lat,lon,lead_h,hf24,hf48,depth,scale_km,grad,vg_kt,gust_kt,p_centre,up_high_hpa,up_high_rel,down_low_hpa,down_low_rel,thick_anom_m,thick_anom_east_m,thick_m,trough_km,trough_bearing,trough_anom_m,sst_grad,sst_c,hvtl,hvtu,depth_pw,dt,gfs_f024_kt
866,2021-12-15 12,56.5,145.25,nan,0,0,17.0,410.0,4.217,32.1,44.8,992.5,1040.839880217724,48.35153793256768,974.9512453713387,-17.53709691381755,-179.404296875,-13.972554542930103,5029.89990234375,779.3570630681378,236.46143168201718,-395.1064453125,3.667929172515869,0.42476806640627274,135.73272705078125,-82.75614166259766,25.29,2021-12-15 12,37.4
865,2021-12-15 12,45.25,201.75,nan,0,0,11.7,280.0,3.987,29.9,36.4,1003.0,1021.2520478043789,18.21853950359764,987.6171644579317,-15.416343842849528,222.01953125,105.12769803749966,5564.8232421875,1999.485260891914,303.5799539215658,-238.4560546875,3.508579969406128,8.954949951171898,-294.3547058105469,-203.16000366210938,12.17,2021-12-15 12,26.9
887,2021-12-20 00,37.5,229.0,nan,0,0,11.7,730.0,1.988,24.0,34.2,1004.6,1042.1774847973973,37.534723566928506,1008.6899710846086,4.047209854139851,31.677734375,50.93819379961104,5494.8740234375,666.9317700977491,255.3835340735418,-242.04443359375,3.20043683052063,15.496850585937523,-296.0160217285156,-261.6454162597656,9.63,2021-12-20 00,42.7
888,2021-12-21 12,51.0,175.0,18.0,1,1,32.7,570.0,6.171,48.1,60.3,983.4,1020.8441396335805,37.41548973123679,1010.9479648493009,27.519314946957138,284.3857421875,284.9989705293119,5533.099609375,1995.3674289794817,248.52925729270055,-277.169921875,1.6928189992904663,4.354425048828148,168.87057495117188,-342.57318115234375,27.52,2021-12-21 12,58.5
903,2021-12-25 12,43.75,157.5,18.0,1,1,15.2,220.0,6.61,39.1,57.2,986.4,1029.9584254098586,43.52422130829609,974.4582502993202,-11.975953802242316,79.89697265625,182.81906000976412,5423.72119140625,1554.6062633345753,266.9127166226721,-439.55859375,11.824162483215332,5.803918457031273,-383.2502746582031,-346.4769592285156,18.97,2021-12-25 12,55.4
917,2021-12-29 06,42.75,171.0,12.0,1,1,18.6,340.0,5.422,40.0,51.3,993.3,1024.18340250494,30.884574379939977,1004.1708045540596,10.8719764290596,9.01416015625,179.68521192548184,5385.85595703125,1395.1287351716353,296.07697255887444,-281.92724609375,8.309028625488281,12.113458251953148,-96.48699951171875,-474.5231018066406,19.8,2021-12-29 06,43.4
939,2022-01-02 18,40.75,171.0,nan,0,0,13.6,690.0,2.356,26.1,62.7,987.6,1018.4220105241437,30.78211794601873,989.5473286802671,1.9074361021421282,-48.15087890625,165.8716398032278,5365.7763671875,344.51219161301424,194.17214428127843,-374.89306640625,7.352190017700195,13.596612548828148,107.3633804321289,-311.6496887207031,14.78,2022-01-02 18,42.6
954,2022-01-05 12,42.0,167.75,0.0,1,1,10.8,730.0,1.974,22.4,50.6,985.8,1021.473793865329,35.67246329892271,973.8805692880578,-11.920761278348436,-34.91259765625,-28.23566301028204,5346.1142578125,810.307168910641,266.0524592676065,-444.9248046875,7.656666278839111,11.847161865234398,-61.34901428222656,-168.02581787109375,9.98,2022-01-05 12,37.1
967,2022-01-08 00,36.0,174.5,6.0,1,1,11.1,350.0,3.065,28.7,70.2,995.1,1019.9084618808863,24.820205044948807,986.5684375030196,-8.519819332917905,54.673828125,-74.19687671882936,5525.3115234375,1993.9209644140378,289.5546286456097,-318.453125,4.515706539154053,16.335626220703148,-338.326416015625,-443.839111328125,14.57,2022-01-08 00,69.2
956,2022-01-08 00,53.25,169.75,nan,0,0,20.2,640.0,3.565,31.7,47.0,981.5,1024.768830058065,43.28109812447133,973.4782484141346,-8.009483519459195,88.53857421875,162.08885104839604,5292.90576171875,1761.1939738288797,224.24588168798914,-320.79931640625,4.132307052612305,3.6739746093750227,-17.282041549682617,-100.94116973876953,17.4,2022-01-08 00,32.0
1004,2022-01-17 18,40.0,203.0,nan,0,0,11.2,520.0,2.198,23.6,43.3,995.1,1004.9787519143842,9.876823203446747,1009.4671027747036,14.365174063766062,170.76318359375,121.08905885747237,5564.87841796875,1998.195383395866,277.8240882568542,-335.392578125,2.58681321144104,12.734765625000023,-211.9693145751953,-335.8141174316406,12.89,2022-01-17 18,25.6
1008,2022-01-19 12,39.25,175.75,0.0,1,1,27.2,450.0,6.25,49.4,69.7,958.6,1009.6553306138902,51.039363817015214,978.4934427304889,19.877475933613937,36.7734375,110.94032767404482,5438.2607421875,205.9787998242631,227.31212053111,-432.07080078125,7.337352752685547,13.472314453125023,-36.8798828125,-404.10675048828125,23.14,2022-01-19 12,52.1
1013,2022-01-21 12,36.5,167.75,0.0,1,1,21.4,400.0,5.299,43.5,74.3,979.2,1015.6969605308154,36.54687508159668,984.9746388229511,5.8245533737323285,-2.47216796875,-13.962532511426893,5421.98828125,635.0364946092429,307.1336957170857,-377.75634765625,4.6940226554870605,17.178308105468773,-169.0757598876953,-465.11383056640625,21.88,2022-01-21 12,49.1
1028,2022-01-25 18,42.25,168.25,0.0,1,1,48.5,460.0,10.651,69.6,84.4,957.8,1020.6149415728389,62.852368330651416,993.6099371422001,35.847363900012624,162.84521484375,43.177208849911366,5493.38232421875,201.1814261337845,226.02142076333988,-346.349609375,7.731997013092041,9.812127685546898,162.21707153320312,-299.1649169921875,39.05,2022-01-25 18,48.4
1032,2022-01-27 12,36.25,164.25,18.0,1,1,15.8,330.0,4.632,37.4,56.9,990.4,1016.7820434090239,26.361755323086413,1000.2579355457277,9.837647459790219,50.900390625,-42.28095844188938,5472.8671875,1139.9387549636658,358.8731728087961,-347.5712890625,6.132778167724609,17.277490234375023,-150.34762573242188,-314.65838623046875,15.48,2022-01-27 12,66.6
1035,2022-01-27 12,40.5,198.75,nan,0,0,10.8,420.0,2.528,24.9,48.8,998.2,1015.5607466294103,17.328324754410346,1009.9339630346549,11.70154115965488,178.72119140625,83.77063625297845,5528.3349609375,1997.9604609605237,284.73603417677407,-283.2998046875,2.7915914058685303,12.364221191406273,-244.90968322753906,-347.3631286621094,12.5,2022-01-27 12,36.0
1038,2022-01-29 18,37.75,188.0,6.0,1,1,29.9,430.0,7.081,53.6,71.9,976.5,1010.3479055161108,33.81805932470456,1009.8463702513247,33.31652405991849,208.45068359375,97.89926134952397,5608.7890625,1994.4167186233226,290.2776795567678,-321.5546875,3.183345079421997,14.654718017578148,25.805667877197266,-392.74884033203125,27.37,2022-01-29 18,51.4
1057,2022-02-02 06,33.5,158.25,30.0,0,1,7.3,300.0,2.339,23.3,57.8,1001.3,1021.2225729766747,19.931801492299655,990.5890626842555,-10.70170880011949,-34.56884765625,-132.27220938531732,5445.38623046875,1659.0628268841401,350.37401374790255,-388.02685546875,6.972593307495117,16.503320312500023,-328.93475341796875,-642.7304077148438,11.32,2022-02-02 06,72.0
1066,2022-02-04 18,34.5,145.0,36.0,0,1,6.3,470.0,1.4,17.4,50.2,1002.5,1029.3845025491362,26.851482529604937,995.865832588494,-6.667187431037291,-110.0849609375,-40.03885475710637,5369.99365234375,948.6054272314103,318.4102875741247,-413.08544921875,13.920525550842285,16.332269287109398,-400.9149169921875,-646.6141967773438,8.06,2022-02-04 18,57.8
1066,2022-02-06 06,40.25,173.25,0.0,1,1,29.7,420.0,7.137,52.5,80.8,969.0,1008.6394418666189,39.64731540177513,990.4988306862567,21.506704221412974,59.673828125,49.74648877686465,5427.97998046875,1350.4567085755036,274.68142280589734,-428.46435546875,7.044368267059326,12.685754394531273,-124.57563781738281,-426.2325134277344,27.8,2022-02-06 06,47.7
1085,2022-02-12 06,33.25,167.0,18.0,1,1,28.9,690.0,4.909,50.3,76.7,973.1,1021.9705676518626,48.86461062061255,988.0161149829821,14.910157951732117,-9.2626953125,39.290564682226304,5495.6953125,203.0868910698588,294.1519939375934,-399.75390625,4.26173734664917,16.664270019531273,3.1850626468658447,-483.91986083984375,21.96,2022-02-12 06,64.0
1093,2022-02-14 12,34.5,153.75,24.0,1,1,18.0,360.0,4.789,39.9,57.3,996.0,1021.1632220826954,25.14283634050787,983.3695508270569,-12.650834915130645,58.56787109375,-132.44617706592737,5548.05322265625,808.8192349483749,355.12706400765154,-298.9658203125,5.555861949920654,16.481500244140648,-174.08924865722656,-405.889404296875,16.11,2022-02-14 12,73.5
1100,2022-02-19 12,37.5,176.0,12.0,1,1,9.4,540.0,1.819,21.1,44.5,1005.7,1028.322524707768,22.617263477299275,1011.2567668549227,5.5515056244539664,-17.2919921875,59.65255844980087,5414.2978515625,1275.7488997718972,337.9076824367255,-326.35546875,4.737669944763184,14.659326171875023,-544.8695068359375,-437.370361328125,10.14,2022-02-19 12,46.1
1101,2022-02-21 00,44.75,149.0,6.0,1,1,47.1,600.0,8.55,64.4,71.8,955.5,1030.4831948364329,75.02366114502661,975.28664267316,19.82710898175378,-91.17431640625,29.09914331711024,5247.50537109375,223.2945797921539,185.0730296761052,-586.04248046875,9.831582069396973,1.6339965820312727,221.3922576904297,37.602909088134766,35.83,2022-02-21 00,53.6
1129,2022-03-04 00,42.5,158.0,nan,0,0,13.7,300.0,4.467,33.7,52.4,992.7,1020.4444398784708,27.774823179252053,998.75659145392,6.086974754701259,-116.447265625,-125.94373312951544,5248.03173828125,515.6443577676743,318.1630171793017,-333.810546875,10.225720405578613,7.812036132812523,-231.95773315429688,-307.6872863769531,15.58,2022-03-04 00,54.3
1156,2022-03-10 06,33.0,181.0,nan,0,0,8.6,320.0,2.563,25.4,43.9,1005.9,1017.3292716214125,11.472399062818795,1014.0488170854163,8.191944526822567,83.60302734375,17.28038756492281,5637.78271484375,1909.631210537,302.85693961309437,-218.8369140625,3.9675164222717285,15.816979980468773,-359.51934814453125,-319.23712158203125,8.65,2022-03-10 06,24.1
1159,2022-03-12 00,38.75,183.25,0.0,1,1,37.0,340.0,10.578,63.4,90.0,973.9,1024.3090937167235,50.43659615812976,1007.2213117648988,33.348814206305065,131.576171875,82.82885064017444,5588.6298828125,609.404334493557,277.8224962655367,-239.38037109375,4.28790807723999,13.691064453125023,-89.34041595458984,-384.82366943359375,35.19,2022-03-12 00,57.4
1181,2022-03-18 12,36.75,181.5,12.0,1,1,26.6,400.0,6.614,50.3,60.4,986.6,1019.9223607586517,33.282651285995485,1015.3068983002904,28.667188827634163,127.70263671875,23.608926543019592,5629.572265625,800.8663319200333,273.96629958151675,-277.82958984375,4.357491970062256,13.292596435546898,-39.873321533203125,-348.0982666015625,23.71,2022-03-18 12,47.9
1194,2022-03-23 18,41.75,171.75,nan,0,0,16.8,320.0,5.034,37.5,49.1,1006.6,1023.6512336946392,17.070850393857995,1009.1668256992242,2.586442398442955,152.54638671875,11.31041937814774,5575.63134765625,1990.5078104679453,320.10104537200885,-263.57421875,7.013622283935547,8.343041992187523,-265.03564453125,-310.7383117675781,17.46,2022-03-23 18,29.4
1211,2022-04-01 18,40.25,166.0,48.0,0,1,10.1,400.0,2.502,24.5,39.5,1004.1,1026.7401519388613,22.632913169330095,1006.3284470201306,2.221208250599375,100.4443359375,64.08399754353111,5561.76953125,1083.2194464806207,320.90706349124207,-302.77001953125,6.941644668579102,10.308496093750023,-627.390869140625,-293.4715881347656,12.4,2022-04-01 18,32.8
1211,2022-04-03 06,49.25,199.0,12.0,1,1,17.0,400.0,4.213,33.5,54.0,987.4,1029.952136016679,42.557848907304106,980.2774158437389,-7.116871265636064,35.9423828125,-48.642436480899576,5382.7685546875,1852.1999722296864,283.2617783218561,-283.4658203125,1.5849926471710205,5.148553466796898,-281.22076416015625,-445.063720703125,21.72,2022-04-03 06,55.0
1245,2022-04-17 00,47.0,161.0,nan,0,0,45.4,500.0,9.327,63.7,62.4,964.9,1020.9736236844723,56.06468813759727,991.4599537217288,26.551018174853766,141.60791015625,99.16267027900867,5525.73095703125,1772.9716223757905,277.9083864678274,-264.82763671875,4.7604660987854,2.5947814941406477,-51.67915725708008,-339.1405944824219,37.24,2022-04-17 00,45.3
1956,2023-10-01 06,55.5,203.5,nan,0,0,27.6,620.0,4.932,40.1,41.8,981.4,1021.2038716709794,39.796462003010674,997.0597881604258,15.652378492457046,36.6328125,119.51270423306602,5481.45068359375,200.08271035156744,225.55409985417137,-224.5908203125,3.7954843044281006,9.632989501953148,-22.9049015045166,-132.01864624023438,20.1,2023-10-01 06,28.4
1977,2023-10-10 12,40.75,150.75,18.0,1,1,21.2,470.0,4.542,39.5,54.5,993.7,1024.9487095853378,31.206277944712838,1013.5731442992862,19.83071265866124,103.09130859375,-53.723230240181145,5694.3251953125,1529.0445982520387,359.2108630606056,-261.3798828125,11.355409622192383,18.032495117187523,-14.200814247131348,-533.973388671875,17.73,2023-10-10 12,66.6
2017,2023-10-27 12,40.75,159.75,nan,0,0,16.5,590.0,3.016,30.8,42.5,994.9,1017.000042730803,22.11582642220924,1000.8295431343498,5.945326825756069,26.42724609375,53.39706551525402,5605.025390625,1998.3395974577857,249.77734625026864,-178.63818359375,8.359950065612793,18.338098144531273,-89.55645751953125,-165.5590057373047,12.33,2023-10-27 12,33.8
2042,2023-11-02 12,52.25,206.5,nan,0,0,10.0,720.0,1.684,17.3,27.6,993.3,1018.8885167929947,25.588895210963415,994.0257253095095,0.7261037274782893,50.52880859375,134.5006312525648,5395.115234375,1574.4696300594194,243.60824708619032,-270.9033203125,1.781234622001648,9.291925048828148,-31.15812873840332,-36.57426452636719,6.74,2023-11-02 12,20.1
2093,2023-11-17 18,35.25,182.75,48.0,0,1,12.2,410.0,2.916,29.2,46.5,1010.5,1033.2654352668337,22.77715401683372,1018.7632955956724,8.275014345672389,50.11376953125,-9.463851393307737,5629.26318359375,1390.0923501243421,359.06428090893615,-118.03076171875,3.9599316120147705,20.587762451171898,-52.18551254272461,-203.3096923828125,13.48,2023-11-17 18,43.3
2093,2023-11-19 06,42.25,204.5,12.0,1,1,33.8,520.0,6.716,53.1,60.2,982.2,1029.8107066057623,47.602332582324834,1007.953257490499,25.744883467061527,90.880859375,-5.051423910715387,5580.603515625,736.5332316142501,216.50951586910307,-272.73681640625,2.3032243251800537,13.299920654296898,-69.70110321044922,-383.5365295410156,27.08,2023-11-19 06,55.5
2098,2023-11-19 06,49.25,159.75,0.0,1,1,36.8,670.0,6.535,53.0,79.9,954.1,1010.1849219823689,56.087448837837655,978.79602698947,24.698553844938715,99.21435546875,61.81338294141338,5471.763671875,200.07677338021347,213.13488535731312,-377.75634765625,5.014672756195068,6.018609619140648,-25.785930633544922,-227.93606567382812,30.46,2023-11-19 06,43.4
2106,2023-11-23 12,50.75,146.25,nan,0,0,26.4,470.0,5.702,43.2,50.8,986.2,1034.1783939745928,47.98051799803034,996.0223383582504,9.824462381687908,31.38330078125,-31.659512579823716,5342.70556640625,1659.7116763325337,235.64873035193384,-364.05908203125,5.692530155181885,4.585992431640648,-349.78948974609375,-395.23858642578125,24.26,2023-11-23 12,52.1
2115,2023-11-29 18,50.75,165.0,0.0,1,1,44.3,450.0,10.052,63.5,73.2,949.2,1015.8778126710092,66.63135271007172,972.6623340819215,23.415874120983972,121.51806640625,240.59291002017486,5399.65087890625,1866.1111930701086,246.9808408680791,-373.7021484375,4.370184421539307,5.199060058593773,159.64947509765625,-85.38792419433594,39.11,2023-11-29 18,45.4
2118,2023-12-01 12,43.5,177.0,18.0,1,1,14.2,310.0,4.413,33.5,50.3,990.5,1015.602673096934,25.12116674927779,998.4174604749967,7.9359541273404375,76.0126953125,146.06766062058304,5483.3662109375,1992.4211909271407,273.94315651439564,-330.166015625,8.878900527954102,12.071466064453148,-611.366455078125,-509.746337890625,15.92,2023-12-01 12,60.2
2134,2023-12-06 00,34.0,147.25,12.0,1,1,17.7,450.0,3.932,37.6,57.5,998.7,1017.0537086283307,18.321897104893196,1014.075883182719,15.344071659281553,90.28857421875,33.15096418539397,5655.3740234375,1998.4282993621518,301.09455565203626,-179.689453125,9.726344108581543,21.198937988281273,-148.0927276611328,-473.72509765625,14.77,2023-12-06 00,45.7
2153,2023-12-12 12,43.0,152.5,36.0,0,1,19.8,490.0,4.175,36.9,57.4,998.1,1034.158403422499,36.06288340296783,1017.3522545414,19.256734521868793,161.22607421875,32.328757889699745,5549.21484375,1685.157105003357,327.59426078832905,-311.48291015625,10.069477081298828,6.237268066406273,-398.7155456542969,-370.46356201171875,16.98,2023-12-12 12,49.6
2153,2023-12-14 00,56.0,163.25,0.0,1,1,50.3,600.0,9.164,63.2,75.2,952.1,1036.0670713748527,84.01342147250898,982.349478374688,30.295828472344283,91.47802734375,147.43968855003925,5284.82666015625,483.1432108189792,209.21361079492547,-455.86669921875,5.374432563781738,2.0270019531250227,165.85452270507812,-238.57008361816406,33.54,2023-12-14 00,51.6
2188,2023-12-21 00,44.5,166.5,12.0,1,1,23.6,540.0,4.667,40.5,62.0,986.9,1020.4076719412972,33.53853131629717,1002.9426191541886,16.073478529188606,56.09375,-37.31003241270912,5432.640625,1999.6295043536052,273.1470478690961,-454.92333984375,6.649516582489014,7.953271484375023,-326.8122253417969,-472.4838562011719,18.9,2023-12-21 00,56.9
2208,2023-12-25 00,42.25,186.0,24.0,1,1,9.6,500.0,2.095,21.9,55.3,995.6,1030.1393051560858,34.51485447249206,983.418559555873,-12.205891127720747,-120.8720703125,-66.90328768890856,5273.001953125,423.06149681329777,285.1197546356909,-344.0986328125,4.8780903816223145,12.200189208984398,-238.4960174560547,-686.621337890625,13.77,2023-12-25 00,61.0
2215,2023-12-26 12,41.25,145.25,18.0,1,1,10.7,530.0,2.065,22.2,58.8,1009.6,1036.013517836769,26.379301528175347,1011.3976191691161,1.7634028605223193,-115.7099609375,-115.36691263899016,5299.25732421875,639.6820243085621,358.1277428579827,-332.14404296875,21.648513793945312,9.636529541015648,-445.02728271484375,-410.29473876953125,10.79,2023-12-26 12,65.0
2211,2023-12-26 12,40.5,179.25,18.0,1,1,19.4,450.0,4.284,37.5,57.0,994.7,1021.9736901463207,27.268062704914428,990.4613869536714,-4.244240487734828,47.37158203125,-123.96131930104966,5474.9326171875,1992.9046925867056,294.1322207057741,-237.60107421875,6.9204864501953125,15.650079345703148,-123.75405883789062,-572.7714233398438,15.22,2023-12-26 12,64.2
2222,2023-12-29 18,34.0,165.75,42.0,0,1,10.3,410.0,2.457,26.1,54.2,1004.2,1021.7088122405967,17.53840208434667,1007.4232149383346,3.2528047820845813,44.162109375,-27.295084419017094,5571.60107421875,1529.0745761134478,359.1364226004829,-344.79150390625,6.00802755355835,19.885949707031273,-277.957275390625,-449.0153503417969,10.6,2023-12-29 18,53.1
2222,2023-12-31 06,41.25,199.5,6.0,1,1,32.8,420.0,7.69,54.8,64.9,975.9,1020.4426850384463,44.54058542907126,1008.2491273284493,32.347027719074276,151.291015625,-28.134357675386617,5561.17919921875,1802.9381869486608,286.3755728830415,-364.7890625,2.465740203857422,11.455133056640648,-27.766313552856445,-454.63189697265625,26.33,2023-12-31 06,54.8
2229,2024-01-01 18,45.25,178.5,12.0,1,1,25.7,630.0,4.599,41.4,62.0,969.2,1017.247865018158,48.016480740814245,971.2660276130238,2.034643335680016,145.0947265625,-21.208498621094144,5491.02490234375,1090.508560060019,275.7933432866538,-371.49853515625,5.489193916320801,6.938928222656273,-134.4554901123047,-533.4669799804688,17.76,2024-01-01 18,60.4
2241,2024-01-05 00,51.25,213.0,nan,0,0,18.5,240.0,7.418,41.9,63.0,985.3,1016.1641639721535,30.86112442137221,1003.9675469808146,18.66450743003338,89.6533203125,32.49769856462083,5316.2451171875,1314.0116879699526,287.7201304427181,-241.89892578125,1.6115072965621948,6.676019287109398,-129.7978057861328,-129.15798950195312,26.02,2024-01-05 00,33.0
2251,2024-01-08 18,41.0,168.0,6.0,1,1,28.3,540.0,5.505,47.1,84.7,977.7,1020.713890953393,43.0269402697993,988.0054791964899,10.318528512896137,34.83544921875,91.60448657186477,5425.75439453125,1776.2612047645691,303.1715643583011,-361.56298828125,9.072402000427246,13.378778076171898,-186.12661743164062,-450.575927734375,25.38,2024-01-08 18,54.7
2280,2024-01-13 12,38.5,196.25,30.0,0,1,9.9,390.0,2.463,24.5,45.2,1001.5,1020.8236214497693,19.293470082581848,1001.1362369127398,-0.3939144544476676,102.865234375,115.67259722999047,5537.44775390625,1995.8530895127233,329.58893595333507,-194.11376953125,2.689657211303711,13.213311767578148,-322.19049072265625,-352.8367004394531,11.04,2024-01-13 12,45.1
2289,2024-01-15 12,36.0,180.25,6.0,1,1,28.7,420.0,6.704,51.9,73.5,981.7,1018.5929205271246,36.9229376169684,985.5406877692659,3.870704859109651,65.89990234375,-93.6147591191382,5541.09765625,251.22590820775036,185.1365567717807,-248.20751953125,4.42611837387085,17.279992675781273,145.77027893066406,-202.49664306640625,24.31,2024-01-15 12,37.5
2298,2024-01-17 06,34.5,165.0,0.0,1,1,30.7,550.0,5.911,52.8,76.6,976.0,1026.6038807502637,50.62255750807617,991.2337199328325,15.252396690645014,-26.42333984375,-25.215536243671444,5477.900390625,384.7031971127912,244.10979967385256,-341.92138671875,6.7442450523376465,17.580041503906273,-14.925788879394531,-533.4006958007812,25.56,2024-01-17 06,55.4
2324,2024-01-26 00,42.0,151.25,nan,0,0,20.8,750.0,3.487,35.9,48.5,984.1,1030.7736478174597,46.72127965339723,985.7916374924208,1.7392693283583185,-164.07373046875,-62.45171802559565,5221.1396484375,200.25761453285205,236.06668851838413,-410.88427734375,9.024313926696777,6.797662353515648,-70.8746337890625,-80.77469635009766,16.71,2024-01-26 00,32.8
2340,2024-01-30 18,40.75,215.75,6.0,1,1,38.5,520.0,7.781,59.4,71.2,962.9,1015.3797398710111,52.49784289835486,983.9681281877942,21.0862312151379,96.39501953125,191.53374388223412,5484.91357421875,204.8440040320346,197.9870953393114,-323.19580078125,2.4782650470733643,12.113397216796898,183.97647094726562,-259.3677978515625,32.54,2024-01-30 18,50.4
2343,2024-02-01 12,52.5,181.75,36.0,0,1,25.3,620.0,4.547,38.5,47.0,980.5,1007.2105118086638,26.678407316476296,995.9989406203108,15.466836128123305,63.94287109375,-17.609703651919993,5317.064453125,1993.3411178203887,248.4521800763157,-432.912109375,1.8437654972076416,3.7028137207031477,140.3207244873047,-70.23548889160156,19.48,2024-02-01 12,60.4
2363,2024-02-04 06,46.25,176.25,0.0,1,1,26.9,300.0,8.665,51.3,71.0,972.2,1018.5133465584773,46.33506286707109,990.933872885305,18.7555891938988,-78.80859375,67.65219800456384,5248.87841796875,995.5016255851631,276.34741800187027,-477.93115234375,6.916842460632324,5.791864013671898,58.10747528076172,-330.658203125,27.41,2024-02-04 06,63.0
